text	split	label
گفتگوی زنده رایحه مظفریان محسن رادکانی موضوع تعارض اعتبار مصلحت طفل نکاح طفل چهارشنبه ساعت صفحه اینستاگرامی گامی_به_توقف ازدواج_کودکان کودک_همسری	train	social
تماس مشاوره رایگان عمل_بینی عمل_زیبایی ترمیم ترمیم_بینی زیبایی عمل_زیبایی_بینی تجمیل تجمیل_الانف عملیات_التجمیل	train	lifestyle
گر عمر برارم دمی حاصل عمر باقی ایام شیخ_اجل سعدی	train	art
ملودرام کمدی مساله نقد اختصاصی اصلاحات‌پرس فیلم شادروان شادروان فیلم روزمرگی انسان برش بامزه بانمک روزمرگی هاست فیلم موتیف‌هایی ایجاد خنده جشنواره_فیلم_فجر	train	art
جدول رده هفته یازدهم لیگ برتر جدول_لیگ_برتر لیگ_برتر	train	sport
تاریخ باشگاه پرسپولیس جوهر تعصب غیرت نوشته_اند اقا پرسپولیس هوادارنش افتخار میکنن سید_جلال_حسینی	train	sport
مصرف سبوس برنج قهوه ایی میتوانید کمبود فیبر ویتامین پتاسیم ویتامین ایی تامین نمایید مشکل ریزش سفیدی زودرس مو یبوست چربی شکم پهلو سم زدایی کبد رها سبوس_برنج_قهوه_ای یبوست پوست مو	train	lifestyle
ناقص نادانم دانم ابگینه مرد سندانش سعدی غزلیات سعدی اونقدر خوبن ادم نمی‌دونه کدوم بیتش انتخاب	train	art
قهوه خونه‌م نباشه حس قدم روشنفکری	train	lifestyle
گل ارسلان_مطهری برد مهم استقلال هوادار روزی تیم شرایط بدنی روحی خوبی قرار برد استقلال مهم	train	sport
علت فقر زنان ایرانی موهایشان برای‌ گذران زندگی می‌فروشند تشدید بحران اقتصادی گسترش فقر کشور رسانه ایرانی گسترش پدیده خرید فروش موی دختران زنان ایرانی کشور دلیل فقر نیاز مالی خبر خامنه‌ای_جنایتکار فقر	train	social
هواخواه توام جانا می‌دانم می‌دانی حافظ	train	art
اینجاس سعدی میگه عقل عشق زور پنجه	train	art
بنابر سازمان_بهداشت_جهانی هیچیک واکسنهای کووید جهان اثر سویه اومیکرون تعجبیم واکسنهای تکنولوژی وارداتی قاچاقی تهیه اثرگذاری ؟! قایل فهم میبودید وضعیتی	train	health
شهروز سخنوری الکس استوری‌ای توییتی نزدن بگن قهرمان اعدام الکس ایران زنان	train	social
مظلومیت مرکز زلزله چلگرد اسمش چلگرده اقا زلزله درختام بتکونن	train	ecology
مطمینم نصف درامد واسه اسنپ خرج اسنپ میرم سرکارم ناهار اسنپ فود ناهار میخرم شارژرمو سرکار گذاشتم وسایلمو خونه مامانم گذاشتم اسنپ باکس میگیرم دلم تنقلات میخواد اسنپ مارکت هله هوله میخرم اسنپ	train	transport
تسلط بیت‌کوین بازار رمزارز درصد سقوط رمزارز ارزدجیتال بیتکوین	train	tech
کسانیکه مبتلا میتوانند درمانهای مناسب ازدواج صاحب فرزند مشکلی	train	health
اوقات بانک زدم بعدش اسنپ راننده‌ها جوری رانندگی میکنن احساس نفر تعقیبمون میکنه	train	transport
رفتم دندونپزشکی ترمیم سطحی کامپوزیت دندان هشتصد تومن ازم تعرفه دندانپزشکی نوشته سیصد خورده_ای شکایت بریم ؟؟ دندانپزشکی وزیر_بهداشت بازرسی زورگیری	train	health
حساب کریپتو ساعت لیکویید دلار ارزش ارزدیجیتال رمزارز بیتکوین	train	tech
دوشنبه بهمن ماه کیوان_صمیمی روزنامه نگار زندانی_سیاسی محبوس بند زندان مرکزی کرج خروج زندان بهانه انتقال زندان اوین مکان نامعلومی منتقل	train	social
می‌گن مانع تصمیم زندگی‌شو پایان بده موضوع اینه تصمیم خودکشی سلامت روان می‌شه تصمیم فرد تصمیم بیماریش تراپیست می‌گفت ببین تصمیم حسن افسردگی تصمیم می‌گیره	train	social
پیشنهاد هیات مدیره گهرزمینکگهر سرمایه افزایش بورس میز_فلزات_اساسی توسعه_پایدار	train	economics
دوستان ساعت ظهر اسپیس پرسش_و_پاسخ کریپتو خدمتتون حد دانش تجربه سوالاتتون پاسخ خواهم_داد دوستان اهل فن حرفه دعوت فرصت اسپیس باشن سوالان پاسخ بدن مواردی توش تخصصی کاور کنن	train	tech
دوستان انتخاب اسنپ دقت کدام_ابان اسنپ	train	transport
تارگت دولت شاخص ظرفیت ماشین بورس بالاتر اقای رییسی صبر بازی تیم اقتصادیت ناهماهنگیرو اعصاب سهام_دار بازی نکنن بنظرم سرو صدا خبرش برداره یکم ابرو بمونه براش	train	economics
دلم غافل اقا پای گنه وا نفسم ذلت کشد مهدی زهرا خجالت کشد کار دل ازردن کار مولا خون دل خوردن شب واهمه عزیز فاطمه !!! اللهم_عجل_لولیک_الفرج	train	religion
محشر خجلت برارم کفن داغ هجران دیده_ام مسوزانم اللهم_عجل_لولیک_الفرج	train	religion
زنان اعتراض بند عالیه_عزیزی گردهمایی برپا خواهان رهایی بند طالبان زنان می‌گویند عالیه رها زن جرم عالیه عزیزی مدیر پیشین زنانه زندان هرات این‌سو ناپدید شده_است	train	social
اقتصاد مستقیم ویاغیرمستقیم باتوسعه ارتباط اقتصادتوسعه رفاه نسبی درجامعه ورضایت مندی ازساختارهای سیاسی بورس ورونق تجارت داخلی وخارجی ازارکان اصلی توسعه اقتصادی ست دولت اقتصاداهمیت ودرجهت توسعه اقتصادی همسان باتوسعه سیاسی اجتماعی وفرهنگی حرکت	train	economics
کرونا دیوارهای نامریی می‌توان کرونا محیط‌های بزرگی دفاتر کار ماسک نشست کار بیمار نشد پژوهشگران المانی می‌خواهند کمک دیوار نامریی امر انقلابی مبارزه کرونا	train	health
اسنپ نمیدونه ایران ماشینها سمت میرونن ماشینی کجکی نمیره	train	transport
معرفی_کتاب اقتصاد ابهیجیت بنرجی استر دوفلو ساعده فریدکیان صفحه تومان خرید سایت خرید تلفنی‌ خرید دومین نمایشگاه مجازی کتاب تهران	train	art
دیجیکالا اسیاب_قهوه گوگولی جمع خونگی می‌فروشه اسم نخرید اشغال محضه تومن ریختم جوب قهوه ابعاد سنگ ریزه اسیاب می‌کنه اصلاح‌پذیر گارانتی کننده‌اش مشخصه تعمیرکاری بزنه	train	lifestyle
تجمع سراسری معلمان درسومین روزباشعار معلم_زندانی_ازاد_باید_گردد اموزش رایگان دانش‌اموزان معلم زندان اعتصاب تجمع تشکل مسلم عدالت اموزشی اجرای قانون رتبه‌بندی رتبه‌بندی مسلم اعتراضات_سراسری_معلمان	train	education
قیمت دلار هفته تومان کاهش علت اخبار مثبت مذاکرات تغییر انتظارات فعالان افزایش عرضه ارز احتمال ازادسازی ارزهای بلوکه نظر نرخ ارز ارزان منبع خبر تجارت‌نیوز دنیای اقتصاد	train	economics
